preprocessedSmiles,PUBCHEM_SID,PUBCHEM_ACTIVITY_OUTCOME
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,144206093.0,Inactive
CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1,144206094.0,Inactive
C[S+](CCC(N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,144206095.0,Inactive
CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O,144206096.0,Inactive
CCC(C(=O)C(C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H](C(CC)C(=O)O)[C@@H](C)C[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,144206098.0,Inactive
CC1CCCCN1CCCOC(=O)c1ccccc1,144206100.0,Inactive
NC(=O)OCC1C(=NC(=O)C(NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,144206104.0,Inactive
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,144206106.0,Inactive
C[C@@]12C=CC[C@H]1[C@@H]1CC[C@H]3CC(=O)CC[C@]3(C)[C@H]1CC2,144206107.0,Inactive
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,144206109.0,Inactive
CCOC(=O)c1c[nH]c2cc(OCC(C)C)c(OCC(C)C)cc2c1=O,144206110.0,Inactive
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,144206111.0,Inactive
Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,144206112.0,Inactive
CN1c2cc(O)c(N=NC(N)=O)cc2CC1S(=O)(=O)O,144206113.0,Inactive
O=c1c(C(CC(O)c2ccc(-c3ccc(Br)cc3)cc2)c2ccccc2)c(O)oc2ccccc12,144206114.0,Inactive
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,144206116.0,Inactive
COC(=O)C1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)COc2ccc(OC)cc2)[C@@H]1OC,144206117.0,Inactive
FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,144206120.0,Inactive
Oc1cn2c(n1)Nc1ccc(Cl)c(Cl)c1C2,144206121.0,Inactive
CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1,144206123.0,Inactive
O=C(O)C(CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,144206124.0,Inactive
CC(C)(CO[PH](=O)(=O)O[PH](=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O[PH](=O)(=O)O)C(O)C(=O)NCCC(=O)NCCS,144206125.0,Inactive
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,144206133.0,Inactive
O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,144206134.0,Inactive
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,144206136.0,Inactive
O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,144206137.0,Inactive
O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,144206140.0,Inactive
C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,144206142.0,Inactive
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,144206143.0,Inactive
CC1(C)CC1C(=O)N=C(CCCCCSCC(N)C(=O)O)C(=O)O,144206144.0,Inactive
C=CCn1c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2[nH]c(N)nc(=O)c21,144206145.0,Inactive
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,144206146.0,Inactive
CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,144206147.0,Inactive
CC(=O)N[C@@H]1C(O[C@H]2OC(C(=O)O)C(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]1C(C(=O)O)O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2NC(C)=O)[C@H](O)[C@H]1O,144206148.0,Inactive
C[N+]1(C)[C@H]2CC(OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,144206151.0,Inactive
CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,144206154.0,Inactive
C[N@+]12CCCC[C@@H]1CCC(=C(c1cccs1)c1cccs1)C2,144206157.0,Inactive
CN1[C@H]2CC[C@@H]1C(C(=O)O)[C@@H](OC(=O)c1ccccc1)C2,144206160.0,Inactive
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,144206162.0,Inactive
CCOc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,144206163.0,Inactive
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,144206164.0,Inactive
CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,144206165.0,Inactive
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,144206167.0,Inactive
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,144206168.0,Inactive
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,144206170.0,Inactive
CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@H]1C,144206173.0,Inactive
O=C1C(I)=CC(=C(c2cc(I)c(O)c(I)c2)c2ccccc2C(=O)O)C=C1I,144206175.0,Inactive
CC(C)CN(C[C@@H](O[PH](=O)(=O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,144206185.0,Inactive
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,144206187.0,Inactive
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,144206189.0,Inactive
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,144206190.0,Inactive
O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,144206192.0,Inactive
CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,144206193.0,Inactive
CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,144206195.0,Inactive
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,144206197.0,Inactive
CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1,144206205.0,Inactive
CCCCCCCCCCCC(=O)N(CCO)CCO,144206206.0,Inactive
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CSC12)c1csc(N)n1,144206210.0,Inactive
O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O,144206211.0,Inactive
COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1,144206212.0,Inactive
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,144206213.0,Inactive
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CSC12)c1csc(N)n1,144206215.0,Inactive
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,144206216.0,Inactive
C=C1/C(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,144206217.0,Inactive
Nc1nc(-c2ccccc2)c(Br)c(=O)[nH]1,144206218.0,Inactive
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,144206219.0,Inactive
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)C3=CC[C@@]21C,144206221.0,Inactive
CC1(C)C(/C=C\C=C/C=C\C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,144206227.0,Inactive
CC1(C)C(C(=O)OCc2c(F)c(F)cc(F)c2F)[C@H]1C=C(Cl)Cl,144206228.0,Inactive
N=C(NN=Cc1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,144206229.0,Inactive
CN1c2c([nH]c(N)nc2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,144206230.0,Inactive
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,144206231.0,Inactive
CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,144206232.0,Inactive
Cn1c(=O)cc(C(O)NC(Cc2c[nH]cn2)C(=O)N2CCCC2C(N)=O)[nH]c1=O,144206235.0,Inactive
CCN(CC)CCOC[C@H]1O[C@@H](O)[C@H](OCCN(CC)CC)[C@@H](O)[C@@H]1O,144206239.0,Inactive
CCCCC/C=C/C/C=C/CCCCCCCC(=O)OCC,144206240.0,Inactive
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccccc1O,144206243.0,Inactive
O=C(OC1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,144206248.0,Inactive
ClCc1ccccc1.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,144206251.0,Inactive
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,144206254.0,Inactive
O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,144206255.0,Inactive
CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I,144206261.0,Inactive
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,144206262.0,Inactive
CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,144206263.0,Inactive
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,144206265.0,Inactive
COC(=O)C1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC)[C@@H]1OC,144206271.0,Inactive
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,144206272.0,Inactive
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,144206275.0,Inactive
CCCCCCCCCCOc1cc2c(=O)c(C(=O)OCC)c[nH]c2cc1OCC,144206276.0,Inactive
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)CC(C)C(=O)C=CC2OC2C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,144206280.0,Inactive
CCC1NC(=O)C(NC(=O)c2ncccc2O)[C@@H](C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C2CCCN2C1=O,144206281.0,Inactive
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)nc(C)c1Br,144206282.0,Inactive
COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,144206286.0,Inactive
COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,144206287.0,Inactive
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,144206290.0,Inactive
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)C(C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,144206291.0,Inactive
O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,144206292.0,Inactive
CCCCC[C@@H](O)C1C(=O)OC(C)[C@H](O)/C=C/C=C/C=C/C=C/C=C(\C)C(O)C(O)C(O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O,144206295.0,Inactive
CC1C(=O)CC2C3(C)CCC2(C(C)C(=O)O)C(=O)C13,144206300.0,Inactive
COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,144206308.0,Inactive
CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,144206310.0,Inactive
CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,144206316.0,Inactive
CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@H]2O)OC[C@]1(C)O,144206323.0,Inactive
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,144206324.0,Inactive
C/C(=C(\CCO)SS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,144206326.0,Inactive
Cc1c(C)c(O)c(C(=CCCCCC(=O)O)c2ccccc2)c(C)c1O,144206327.0,Inactive
Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,144206328.0,Inactive
CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,144206329.0,Inactive
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,144206330.0,Inactive
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)C(=O)C3C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,144206334.0,Inactive
COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,144206335.0,Inactive
CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,144206336.0,Inactive
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,144206338.0,Inactive
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,144206342.0,Inactive
C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,144206343.0,Inactive
CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,144206345.0,Inactive
CC(C)(C)c1ccc2c(S(=O)(=O)O)c(C(C)(C)C)ccc2c1,144206346.0,Inactive
CC/C(=C(/CC)c1ccc(O[PH](=O)(=O)O)cc1)c1ccc(O[PH](=O)(=O)O)cc1,144206347.0,Inactive
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,144206348.0,Inactive
NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,144206352.0,Inactive
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,144206353.0,Inactive
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(=O)N(C)CC1C(=O)O,144206354.0,Inactive
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,144206355.0,Inactive
CCOC(=O)C(CCc1ccccc1)NC1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O,144206356.0,Inactive
N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,144206360.0,Inactive
CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,144206362.0,Inactive
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,144206363.0,Inactive
C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1,144206367.0,Inactive
CC[C@H](O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,144206380.0,Inactive
CC[C@@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,144206381.0,Inactive
C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,144206382.0,Inactive
CC(=O)OC1(c2ccccc2)CCN(CCc2ccccc2)CC1,144206386.0,Inactive
C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CCc1ccccc1,144206387.0,Inactive
C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCc1ccccc1,144206388.0,Inactive
CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,144206389.0,Inactive
CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2ccccc2)C[C@@H]1C,144206391.0,Inactive
CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,144206392.0,Inactive
CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccccc2)CC1,144206396.0,Inactive
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cccs2)CC1,144206397.0,Inactive
CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1,144206400.0,Inactive
CC(CC(C#N)(c1ccccc1)c1ccccc1)N(C)C,144206412.0,Inactive
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,144206413.0,Inactive
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,144206414.0,Inactive
Oc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@]314,144206415.0,Inactive
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,144206423.0,Inactive
CCN(CC)C(=O)C1=CC2c3cccc4[nH]cc(c34)CC2N(C)C1,144206425.0,Inactive
COc1cc(C[C@H](C)N)c(OC)cc1Br,144206426.0,Inactive
CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,144206429.0,Inactive
CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,144206430.0,Inactive
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,144206432.0,Inactive
COc1ccc2[nH]cc(CCN(C(C)C)C(C)C)c2c1,144206433.0,Inactive
COC(=O)C1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,144206436.0,Inactive
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,144206437.0,Inactive
COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,144206438.0,Inactive
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5,144206439.0,Inactive
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,144206448.0,Inactive
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,144206449.0,Inactive
CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CCN(C2)[C@@H]13,144206450.0,Inactive
CN(C)CCc1c[nH]c2cccc(O[PH](=O)(=O)O)c12,144206451.0,Inactive
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2ccccc2)CC1,144206453.0,Inactive
CC(=O)SCC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,144206457.0,Inactive
CCC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,144206458.0,Inactive
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,144206459.0,Inactive
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,144206461.0,Inactive
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1C[C@H]3C(N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O,144206463.0,Inactive
CCCC(C(=O)N=C1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CSC12)c1csc(N)n1,144206464.0,Inactive
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)O)c3O[C@H]2C[C@H]1O,144206467.0,Inactive
C/C(=C(\CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,144206468.0,Inactive
CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,144206470.0,Inactive
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CSC12)c1csc(N)n1,144206472.0,Inactive
CO[C@@]1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,144206473.0,Inactive
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1,144206474.0,Inactive
O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12,144206476.0,Inactive
CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,144206478.0,Inactive
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,144206480.0,Inactive
CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,144206486.0,Inactive
O=[PH](=O)(O)OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,144206487.0,Inactive
C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,144206488.0,Inactive
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,144206493.0,Inactive
O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O,144206494.0,Inactive
CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,144206497.0,Inactive
CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCc1ccccc1,144206498.0,Inactive
CCN(CC)c1ccc(N=Nc2ccc(S(=O)(=O)N(C)C)cc2)c(S(=O)(=O)NCC[n+]2ccccc2)c1,144206499.0,Inactive
CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,144206500.0,Inactive
O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1,144206505.0,Inactive
CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,144206509.0,Inactive
CC(=O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,144206513.0,Inactive
O=[PH](=O)(O)C(Sc1ccc(Cl)cc1)[PH](=O)(=O)O,144206514.0,Inactive
CCC[C@@]1(CCc2ccccc2)CC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,144206515.0,Inactive
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,144206516.0,Inactive
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,144206517.0,Inactive
CCCCOC(=O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,144206520.0,Inactive
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,144206521.0,Inactive
CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,144206524.0,Inactive
CCC(CN)CC(C)CCNCC(O)CNCC(C)CC(CC)CN,144206525.0,Inactive
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,144206528.0,Inactive
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,144206530.0,Inactive
CCCCS(=O)(=O)NC(Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,144206533.0,Inactive
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2,144206534.0,Inactive
CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,144206535.0,Inactive
CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C,144206536.0,Inactive
CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl,144206537.0,Inactive
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,144206538.0,Inactive
C[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C)C(C)(C)O,144206540.0,Inactive
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,144206543.0,Inactive
CC(C)(C)NC(=O)C1CC[C@H]2[C@@H]3C=CC4=CC(C(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,144206545.0,Inactive
Nc1ccn(C[C@@H](CO)OC[PH](=O)(=O)O)c(=O)n1,144206546.0,Inactive
C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,144206547.0,Inactive
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,144206548.0,Inactive
